Rank,BGGid,Name,Price
1501,198487,Smash Up: Cease and Desist,19.99
1503,730,Breakout: Normandy,54.92
1504,180592,Steam Time,64.38
1505,211716,John Company,43.23
1506,157096,Historia,43.61
1507,104955,Antike Duellum,37.81
1508,304285,Infinity Gauntlet: A Love Letter Game,13.59
1512,123239,Wits & Wagers Party,34.37
1513,123570,Strike,29.99
1514,6205,Europe Engulfed: WWII European Theatre Block Game,114.78
1515,13308,Niagara,39.99
1516,235014,Sorcerer City,36.97
1517,206915,Tempel des Schreckens,9.35
1518,214396,Campy Creatures,22.5
1519,15511,Fjords,43.49
1521,2808,The Russian Campaign,29.97
1524,91984,Qu�bec,43.97
1525,252446,Key Flow,67.55
1526,205610,A Game of Thrones: Hand of the King,41.22
1527,271319,Las Vegas Royale,61.76
1529,113636,Edo,44.95
1530,38386,A Castle for All Seasons,35.99
1532,182189,Treasure Hunter,34.99
1535,54137,Battle Sheep,17.49
1537,4636,Clans,17.99
1538,144529,Theseus: The Dark Orbit,25.12
1541,24310,The Red Dragon Inn,32.26
1542,38765,Ground Floor,41.97
1543,217398,Path of Light and Shadow,76.41
1544,340466,Unfathomable,63.96
1545,38992,Royal Palace,25.95
1546,37358,Founding Fathers,42.15
1548,220792,The Expanse Board Game,691.07
1549,218804,Imaginarium,49.06
1550,35503,Ra: The Dice Game,18.95
1551,24742,Cold War: CIA vs KGB,10.58
1553,46396,Ubongo 3D,28.99
1554,210232,Dungeon Degenerates: Hand of Doom,77.99
1556,124172,Tsuro of the Seas,33.97
1557,27627,Talisman: Revised 4th Edition,48.9
1559,142961,Thunderstone Advance: Numenera,24.99
1560,157,Eurorails,33.6
1561,5072,Carrom,82.85
1562,180852,Tiny Epic Western,19.99
1563,28089,Ch�teau Roquefort,37.47
1564,238393,Monolith Arena,36.99
1565,146418,Warhammer: Diskwars,147.27
1566,125752,Race! Formula 90,152.83
1567,174078,Holmes: Sherlock & Mycroft,21.95
1569,276830,Sanctum,59.95
1570,235375,Spirits of the Forest,17.59
1571,285265,Rune Stones,39.97
1572,241831,Reykholt,42.95
1573,163370,Carcassonne: Gold Rush,24.49
1576,8190,The Bridges of Shangri-La,21.15
1577,1107,Nyet!,15.99
1579,342942,Ark Nova,58.99
1580,56931,Arena: Roma II,14.99
1582,180199,"Colonial Twilight: The French-Algerian War, 1954-62",110.73
1583,3931,Mare Nostrum,34.95
1584,174837,Sol: Last Days of a Star,70
1585,180020,Virus!,14.11
1586,275913,Bruxelles 1897,19.99
1588,42673,Field Commander: Napoleon,67.95
1589,298371,Wild Space,21.99
1590,36522,2 de Mayo,23.95
1591,219101,Pavlov's House,22.89
1592,195528,La Granja: No Siesta,22.47
1593,66588,Wits & Wagers Family,49.99
1594,300442,Trekking the World,42.99
1595,238546,The Rise of Queensdale,82.35
1596,12477,Bootleggers,28.95
1597,21551,SPQR (Deluxe Edition),109.38
1598,284108,Pictures,27.97
1599,38718,Normandy '44,51.29
1600,225167,Human Punishment: Social Deduction 2.0,19.36
1601,218293,Rise to Nobility,57.65
1602,73,Show Manager,41.72
1603,146816,Sanssouci,35.95
1604,180771,Teenage Mutant Ninja Turtles: Shadows of the Past,48.99
1606,120,Hoity Toity,21.15
1608,217083,LYNGK,30.74
1609,23679,"Warriors of God: The Wars of England & France, 1135-1453",34.85
1610,85005,The Boss,21.17
1611,272427,Terramara,56.74
1612,259081,Machi Koro: Legacy,37.5
1613,33154,Wasabi!,26.99
1614,157026,Ascension: Realms Unraveled,29.97
1615,230383,Memoarrr!,13.97
1616,84,Rommel in the Desert,97.53
1617,16267,Trans Europa,20.95
1618,192945,Coal Baron: The Great Card Game,25.99
1620,267271,Egizia: Shifting Sands,36.97
1621,75358,Paris Connection,19.45
1622,280136,Paranormal Detectives,32
1623,168681,Beyond Baker Street,27.99
1624,65564,Hornet Leader: Carrier Air Operations,68.99
1625,179303,Cthulhu Realms,21.61
1626,63543,Horus Heresy,65.19
1628,307002,Regicide,11.99
1629,28259,Cutthroat Caverns,21.95
1630,66510,The Red Dragon Inn 3,27.99
1631,206084,Nautilion,25
1632,128667,Samurai Sword,13.99
1633,12750,1860: Railways on the Isle of Wight,58.95
1634,187653,Covert,64.7
1635,49,Mamma Mia!,9.99
1636,118174,Compounded,25.62
1637,312251,Curious Cargo,15.99
1638,811,Rummikub,19.99
1640,340,Frank's Zoo,17.99
1641,134157,Guilds of London,35.5
1642,128442,Relic,58.82
1643,37141,Time's Up! Deluxe,20.95
1644,316412,The LOOP,58.95
1645,155969,Harbour,13.97
1647,193737,Star Trek Panic,36.6
1648,21954,Perikles,31.99
1649,326494,The Adventures of Robin Hood,44.97
1650,270109,Iwari,49.99
1651,143404,Castellion,23.99
1652,181345,Dr. Eureka,25.99
1653,67877,Anomia,14.3
1654,285533,Miyabi,39.99
1655,1219,Labyrinth,33.97
1658,198525,Lotus,23.97
1659,290484,Unsettled,99
1660,271615,The Quest for El Dorado: The Golden Temples,50.53
1661,210274,Petrichor,47.99
1662,17710,Conquest of the Empire,41.95
1663,297985,Battle Line: Medieval,17.97
1664,325635,Unmatched: Little Red Riding Hood vs. Beowulf,19.99
1665,254192,Harry Potter: Hogwarts Battle � Defence Against the Dark Arts,30
1666,118695,Riff Raff,66.46
1667,39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,62.08
1668,169416,Pathfinder Adventure Card Game: Wrath of the Righteous � Base Set,55.65
1669,3353,World War II: Barbarossa to Berlin,32.95
1670,85325,Kolejka,120
1671,253618,5-Minute Marvel,60.79
1673,903,Hamsterrolle,35.97
1674,240567,Chocolate Factory,44.29
1675,300001,Renature,21.99
1676,248125,Monumental,66.99
1677,36648,Pyramid of Pengqueen,22.99
1678,141736,Sail to India,13.99
1679,19526,Elasund: The First City,49
1680,9910,Wings of War: Watch Your Back!,22.95
1681,67239,Catan Histories: Settlers of America � Trails to Rails,63.99
1683,42124,Dungeon Twister 2: Prison,20.95
1684,36811,The Princes of Machu Picchu,59.45
1685,7858,Ardennes '44: The Battle of the Bulge,44.97
1686,187680,Quests of Valeria,19.99
1687,280453,Masters of Renaissance: Lorenzo il Magnifico � The Card Game,47.28
1688,34707,The Hanging Gardens,25.6
1689,207572,Holland '44: Operation Market-Garden,47.99
1690,32412,Palastgefl�ster,10.53
1691,6901,Euchre,4.45
1692,269725,Corinth,19.99
1693,187273,The Dresden Files Cooperative Card Game,29.41
1694,127997,Qin,27.96
1695,260300,Dungeon Mayhem,22.4
1696,111105,Agents of SMERSH,60.79
1697,216597,Flatline,61.18
1698,223376,A Song of Ice & Fire: Tabletop Miniatures Game � Stark vs Lannister Starter Set,127.99
1699,231696,Bob Ross: Art of Chill Game,29.99
1700,32666,Wealth of Nations,31.95
1701,184824,Gaslands: Post-Apocalyptic Vehicular Combat,16.2
1702,284584,Troyes Dice,25.99
1703,120217,City of Horror,49.41
1704,136955,Hands in the Sea,52.62
1705,41749,American Rails,37.99
1707,113289,Snake Oil,26.99
1708,144239,Impulse,18.98
1709,54361,Heroscape Master Set:  Battle for the Underdark,22.45
1710,249,Lifeboats,41.95
1711,266083,L.L.A.M.A.,9.97
1712,176558,Mafia de Cuba,21.95
1713,181819,Sorcerer,43.47
1714,145588,Citrus,47.99
1715,297486,Ride the Rails,31.97
1716,1117,You're Bluffing!,9.95
1717,81640,Florenza,41.87
1718,155695,Age of War,22
1719,144826,Zombie 15',39.95
1720,244513,ICECOOL2,26.27
1721,526,Abalone,36.75
1722,204574,The Flow of History,19.99
1723,152242,Ultimate Werewolf: Deluxe Edition,17.97
1724,253684,Spring Meadow,42.49
1726,269603,Minecraft: Builders & Biomes,39.97
1728,25224,Hermagor,25.45
1729,152765,Thunderstone Advance: Worlds Collide,149.99
1731,91620,Pastiche,45.92
1732,269752,Noctiluca,27.99
1734,274841,C�atl,31.97
1735,153064,Good Cop Bad Cop,23.99
1736,123096,Space Cadets,40.69
1737,86246,Drum Roll,52.5
1738,177354,Frostgrave,36.6
1739,41863,Axis & Allies: 1942,59.97
1740,216428,Seikatsu,22.99
1742,2961,Confusion:  Espionage and Deception in the Cold War,38.85
1743,153507,Terra,49.99
1744,169318,City of Spies: Estoril 1942,41.06
1745,71906,Castaways,40
1746,75476,Inca Empire,13.49
1747,168788,Rum & Bones,64.96
1749,140,Pit,20
1750,1234,Once Upon a Time: The Storytelling Card Game,19.57
1751,109291,Sails of Glory,228.71
1752,198190,Kepler-3042,58.76
1754,92190,Super Dungeon Explore,90.39
1755,207207,Gl�x,30.57
1756,122240,Last Night on Earth: Timber Peak,38.98
1757,266966,Dice Throne: Season Two � Gunslinger v. Samurai,30
1758,98918,Bios: Genesis,29.97
1759,216632,Tournament at Camelot,19.97
1760,256320,Fertility,49.99
1761,31552,Wings of War: Deluxe Set,52.12
1762,424,1870: Railroading across the Trans Mississippi from 1870,36
1764,46255,Campaign Manager 2008,14.99
1765,137330,Cube Quest,25.82
1766,172933,Dragonwood,15
1767,89910,"Run, Fight, or Die!",32.19
1769,235555,Bios: Origins (Second Edition),69.56
1770,257732,Pax Transhumanity,33.77
1771,40393,FITS,24.99
1772,259374,Belratti,15.82
1774,214032,Founders of Gloomhaven,46.95
1775,68182,Isla Dorada,36.95
1777,173156,Timeline Challenge,27.99
1778,242653,Mysthea,66.97
1779,71061,DungeonQuest (Third Edition),39.95
1780,299252,Here to Slay,19.97
1781,925,Werewolf,8.77
1782,193739,J�rv�k,38.99
1783,143401,Yunnan,35.53
1784,192802,Days of Ire: Budapest 1956,45
1785,204184,Risk: Europe,36.6
1786,264647,Age of Civilization,40.27
1787,189660,XenoShyft: Dreadmire,50.99
1789,13551,Oltre Mare,27.95
1790,248861,Metro X,14.99
1791,34585,Keltis,34.93
1792,282414,Pharaon,38.62
1793,592,Spades,4.45
1794,206150,1754: Conquest � The French and Indian War,107.06
1795,112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,24.47
1796,248005,Ganymede,31.99
1797,119391,Il Vecchio,41.97
1798,283619,Century: Golem Edition � Eastern Mountains,31.99
1799,144553,The Builders: Middle Ages,14.76
1800,251551,Dale of Merchants Collection,48.99
1801,318560,Witchstone,41.99
1802,466,Inkognito,24.99
1805,31624,League of Six,37.64
1806,175549,Salem 1692,17.47
1807,215312,Stop Thief!,25.97
1808,163,Balderdash,25
1809,715,Escape from Colditz,80
1810,150293,The Ravens of Thri Sahashri,16.49
1812,270239,Moonrakers,69.99
1813,128,Take it Easy!,24.45
1814,114031,Copycat,12.14
1815,166286,Bottom of the 9th,11.27
1816,31759,BattleTech Introductory Box Set,54.92
1817,65282,Tanto Cuore,39.97
1818,62220,Urban Sprawl,28.23
1819,209001,Monster Lands,55.95
1820,205158,Codenames: Deep Undercover,19.37
1821,195503,City of Iron: Second Edition,49.97
1822,85036,20th Century,38.99
1823,65515,Nuns on the Run,28
1825,118063,Android: Infiltration,36.82
1826,148601,1944: Race to the Rhine,52.85
1827,232361,After The Virus,17.97
1828,15953,Wings of War: Burning Drachens,22.95
1829,223049,Custom Heroes,44.88
1830,98315,The Adventurers: The Pyramid of Horus,32.45
1831,124052,Cinque Terre,39.99
1832,218920,Valletta,36.61
1833,285775,KeyForge: Worlds Collide,19.99
1835,191963,Thunder & Lightning,12.14
1837,27225,Bananagrams,12.97
1839,253635,Ragusa,39.99
1840,205125,Ticket to Ride: First Journey (U.S.),31.99
1841,66214,Samarkand: Routes to Riches,39.95
1842,225818,Mini Rails,29.97
1843,240271,Core Space,102.97
1844,172503,Mage Wars Academy,17.99
1845,216070,Hunt for the Ring,37.47
1846,112092,Shadowrift,52.72
1847,130,Iron Dragon,28
1849,66171,Dragonheart,82.34
1850,35761,Sylla,26
1851,317457,Dinosaur World,34.97
1852,40237,Long Shot,32.45
1854,296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,47.99
1855,218311,Deckscape: Test Time,11.47
1856,300753,Cross Clues,19.99
1858,117,Ta Y�,41.95
1859,9027,Oasis,19.99
1860,15954,Conquest of Paradise,26.95
1861,88408,Nightfall,25.95
1862,118536,Police Precinct,69.99
1863,73316,Magnum Sal,32.07
1864,197572,Warhammer Quest: Silver Tower,470.49
1865,133632,Mythotopia,35.29
1866,337,Circus Flohcati,10.97
1867,58110,Horse Fever,36.22
1868,314503,Codex Naturalis,15.99
1870,210290,Legendary: Buffy The Vampire Slayer,261.45
1871,148203,Dutch Blitz,9.49
1872,155463,DC Comics Deck-Building Game: Forever Evil,31.47
1873,12692,Gloom,19.57
1874,314088,Agropolis,14.03
1875,250442,Crypt,10.47
1876,40769,Valdora,38.99
1877,302260,Abandon All Artichokes,11.17
1878,250881,Dominations: Road to Civilization,61.81
1881,131904,Heart of Crown,47.99
1882,1295,Pente,11.95
1883,8481,Crusader Rex,82.35
1884,71882,Conquest of Planet Earth: The Space Alien Game,57.45
1885,227072,The Chameleon,10.46
1886,158339,Lost Legacy: The Starship,9
1887,125921,Catan: Junior,30.39
1888,54307,Chronicle,23.41
1889,236217,Timebomb,18.29
1890,180564,Carcassonne: Star Wars,24.99
1891,6887,Hearts,6.99
1893,5781,"Edel, Stein & Reich",52.88
1894,325022,Coffee Traders,54.99
1897,181293,Alien Artifacts,18.3
1898,257283,Tiny Epic Mechs,23.97
1899,220632,Monster Slaughter,68.83
1900,320,Scrabble,20.99
1901,67888,Lords of Scotland,12.93
1902,212281,Village Attacks,87.75
1903,443,Code 777,54.06
1907,227758,Kokoro: Avenue of the Kodama,27
1908,144864,Ascension: Darkness Unleashed,14.97
1910,559,Metro,47.29
1911,209660,Dungeon Alliance,55.97
1912,310448,Zombie Teenz Evolution,16.99
1913,153318,Dimension,42.46
1914,206327,The King's Guild,60.73
1915,36399,The Napoleonic Wars (Second Edition),14.43
1916,195372,Krazy Wordz: Nicht 100% jugendfrei,23.47
1917,2596,Villa Paletti,44.99
1918,315767,Cartographers Heroes,16.49
1919,28,Illuminati,35.96
1920,151247,Greed,15
1921,25277,Richard III: The Wars of the Roses,82.24
1922,248918,Court of the Dead: Mourners Call,112.94
1923,154182,Helios,49.95
1925,21632,To Court the King,18.99
1926,126996,King's Forge,59.99
1927,154509,Kingsport Festival,29.95
1928,162823,El Gaucho,28.07
1929,29972,El Capit�n,38.45
1930,43152,Assyria,70.59
1931,27848,Age of Conan: The Strategy Board Game,67.47
1932,252556,Bosk,27
1933,66849,Safranito,35.29
1934,3570,Chicken Cha Cha Cha,33.97
1935,252399,Vast: The Mysterious Manor,38.99
1936,15839,Bonaparte at Marengo,45.95
1937,301919,Pandemic: Hot Zone � North America,15.99
1938,301716,Glasgow,29.99
1939,29073,Blockers!,16.39
1940,38531,Powerboats,33.45
1941,15510,Tower of Babel,21.99
1942,193322,Master of Orion: The Board Game,41.17
1943,281152,On the Underground: London/Berlin,35.49
1944,329082,Radlands,18.99
1945,634,River Dragons,26.47
1947,136056,Asante,29.76
1948,92044,Dungeons & Dragons: Conquest of Nerath Board Game,65.02
1951,214484,HEXplore It: The Valley of the Dead King,105.82
1952,226634,The Thing: Infection at Outpost 31,53.97
1953,205494,"Machi Koro: Bright Lights, Big City",23.42
1954,267378,Chakra,32.94
1955,325555,Cantaloop: Book 1 � Breaking into Prison,23.99
1956,40990,Word on the Street,22.61
1957,287589,Red Outpost,24.47
1958,197097,Four Against Darkness,20.58
1960,2569,Pick Picknic,11.49
1961,220775,Codenames: Disney � Family Edition,30.59
1962,209324,The World of SMOG: Rise of Moloch,79.99
1964,203430,Fuji Flush,14.99
1965,137031,Ancient Terrible Things,61.76
1966,208773,Quartermaster General: 1914,58.76
1967,31483,Constantinopolis,56.47
1968,173105,The Great War,65.53
1969,7,Cathedral,39.99
1970,638,Hera and Zeus,16.45
1971,72,Verr�ter,9.75
1972,233208,D-Day Dice (Second Edition),41.97
1973,67185,Sobek,16.45
1974,142121,Guildhall: Job Faire,26.99
1975,20134,The End of the Triumvirate,32.95
1976,189052,Sea of Clouds,20.99
1977,262477,Mercado de Lisboa,22.47
1979,156138,Happy Pigs,31.83
1980,37371,Piece o' Cake,19.99
1981,198609,Fate of the Elder Gods,43.99
1982,196496,Warfighter: The WWII Tactical Combat Card Game,97.21
1985,36946,Red November,40
1987,220367,Empyreal: Spells & Steam,71.99
1988,158572,Waggle Dance,25.99
1989,231038,Dreamscape,52.88
1990,241477,Karak,23.97
1991,19764,P�NCT,35.23
1992,125,Money!,19.99
1994,281960,Kingdomino Duel,9.07
1995,111148,W�rfel Bohnanza,11.17
1996,1111,Taboo,19.99
1997,255507,Orbis,24
1998,252877,Wreck Raiders,42
1999,132,Caesar & Cleopatra,15.99
2000,29839,Key Harvest,31.95
2001,159692,Comancher�a: The Rise and Fall of the Comanche Empire,58.57
2002,282853,Catan: Starfarers,107.99
2003,302425,Unlock!: Mythic Adventures,25.99
2004,382,Heimlich & Co.,19.99
2005,163841,18CZ,95.92
2007,15290,R-Eco,10.45
2008,199904,Pericles: The Peloponnesian Wars,63.47
2009,384,TurfMaster,84.95
2010,154906,Isle of Trains,28.82
2011,144415,Nauticus,52.93
2012,310192,Overboss: A Boss Monster Adventure,33.97
2014,228411,Iron Curtain,12.97
2015,14,Basari,15.89
2016,228959,Alubari: A Nice Cup of Tea,29.99
2018,30367,Perry Rhodan: The Cosmic League,13.5
2019,73664,Cabo,11.95
2020,162009,The U.S. Civil War,73.22
2021,280789,Pandemic: Rapid Response,31.99
2022,65907,Mystery Express,33.99
2023,4218,O Zoo le Mio,21.95
2024,277597,Fast Sloths,35.23
2025,205507,Key to the City: London,48.99
2026,68820,Enemy Action: Ardennes,145
2027,154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",51.47
2028,41627,Zulus on the Ramparts!: The Battle of Rorke's Drift � Second Edition,43.93
2029,9215,Revolution: The Dutch Revolt 1568-1648,68
2030,185538,Tsukuyumi: Full Moon Down,69.97
2031,203780,Power Grid: The Card Game,14.99
2032,144270,Relic Runners,42
2033,31790,"Crusade and Revolution: The Spanish Civil War, 1936-1939",84.94
2035,175621,Epic Card Game,9.99
2036,15600,Kreta,43.45
2037,241987,Dual Powers: Revolution 1917,27.97
2038,298229,Steampunk Rally Fusion,39.97
2039,294514,5-Minute Mystery,27.97
2042,10997,Boomtown,16.95
2044,198138,Enchanters,22.99
2045,76417,Poseidon,44.95
2046,215463,Tokyo Highway,54.06
2047,196354,Era of Tribes,76.35
2048,229218,A Game of Thrones: Catan � Brotherhood of the Watch,79.95
2049,205867,Bohnanza: The Duel,14.99
2051,284936,Caf�,23.99
2052,17240,That's Life!,29.95
2053,76150,Revolver,20
2054,217,A la carte,38.99
2056,234396,Muse,21.99
2057,3085,Gang of Four,7.56
2058,281075,Welcome to New Las Vegas,21.95
2059,15318,Palazzo,18.99
2060,35488,The Name of the Rose,26.95
2061,241590,Smart10,13.27
2062,242529,Medium,24.99
2064,94480,Pantheon,43.53
2065,180956,One Night Ultimate Vampire,17.97
2067,299684,Kh�ra: Rise of an Empire,34.99
2068,158109,Onward to Venus,37.52
2069,204135,Skyjo,19.98
2070,312318,Century: Golem Edition � An Endless World,31.99
2071,67180,Tikal II: The Lost Temple,45.95
2072,83667,First Train to Nuremberg,46.94
2073,252752,Genotype: A Mendelian Genetics Game,47.99
2074,770,Loot,18.29
2075,173761,Telestrations After Dark,28.77
2076,11057,The Great Battles of Alexander: Deluxe Edition,97.75
2077,231567,Now Boarding,38.24
2078,286537,Burgle Bros 2: The Casino Capers,65.1
2080,111732,Kings of Air and Steam,60
2082,511,Silverton,36
2085,201248,Evolution: The Beginning,19.99
2087,4394,The Settlers of the Stone Age,39.2
2088,39927,Last Train to Wensleydale,64.59
2090,200890,Pixie Queen,51.17
2093,139899,VivaJava: The Coffee Game: The Dice Game,37.55
2094,16366,Funny Friends,24.45
2095,245271,Forbidden Sky,31.97
2096,1155,Capitol,24.75
2097,81453,Famiglia,6.85
2098,36400,The Guns of Gettysburg,56.37
2099,181797,Inhabit the Earth,39.95
2100,249763,Claim 2,14.63
2101,199793,Dokmus,51.75
2102,200934,Coldwater Crown,56.21
2103,235817,Space Explorers,21.97
2105,137423,Pixel Tactics 2,11.99
2106,18748,Unhappy King Charles!,101.27
2108,239840,Micropolis,31.99
2109,103686,Mundus Novus,9.41
2111,4491,Cave Troll,3.99
2112,1042,Dragon's Gold,13.95
2113,212346,Shadows of Brimstone: Forbidden Fortress,90.97
2114,73070,Olympus,52.94
2116,19995,Canal Mania,70.59
2117,224904,Sunset Over Water,23.99
2119,8730,Flying Colors,43.16
2121,145203,Prosperity,40
2122,21791,Masons,31.95
2123,80771,Dungeon Raiders,8.82
2124,170587,Don't Mess with Cthulhu,15.99
2126,691,Timbuktu,38.45
2127,270847,Set & Match,17.63
2128,45748,Carcassonne: Wheel of Fortune,16.99
2129,218208,Ticket to Ride: First Journey (Europe),35.99
2130,77,EastFront,36.95
2131,215613,Tao Long: The Way of the Dragon,47.27
2132,145633,Ascension: Apprentice Edition,8.77
2133,37120,Pack & Stack,39.2
2134,231280,Harvest Dice,15.88
2135,124965,Dungeon Command: Heart of Cormyr,25.95
2136,118418,Divinare,20.99
2137,172547,Queen's Architect,15.45
2139,16991,Khet: The Laser Game,32.95
2140,183284,Factory Funner,31.99
2141,157789,Pandemic: Contagion,22.95
2142,200454,Planetarium,36.99
2143,10550,Big Boggle,22.99
2144,90305,Cargo Noir,32.99
2145,214293,Mountains of Madness,18.69
2147,103649,The City,31.27
2148,8107,Risk: The Lord of the Rings Trilogy Edition,33.95
2149,124827,Space Cadets: Away Missions,56.96
2150,266965,Dice Throne: Season Two � Tactician v. Huntress,21.99
2151,278553,Silver,17.97
2152,176530,Xenon Profiteer,25.15
2153,346703,7 Wonders: Architects,29.97
2154,19427,Gemblo,30.91
2155,142296,Funemployed,49.99
2156,255615,GoodCritters,23.42
2158,17053,Sleeping Queens,11.97
2159,62871,Zombie Dice,14.96
2160,204286,Big Trouble in Little China: The Game,485.09
2161,329839,So Clover!,22.39
2162,222219,Kero,19.99
2163,232666,Robin Hood and the Merry Men,57.65
2164,9364,Doppelkopf,4.69
2165,231327,The Grizzled: Armistice Edition,47.99
2166,257759,The River,24.99
2168,4209,Monza,24.99
2170,22897,Dreamblade,20.95
2172,17161,Tempus,23.53
2174,285905,Marvel: Crisis Protocol,79.99
2175,8095,Prophecy,14.95
2176,291859,Riftforce,11.99
2177,251293,Megaland,18.97
2178,248900,Ceylon,43.53
2180,40398,Monopoly Deal Card Game,4.99
2181,258074,Volfyirion,22.77
2182,192455,First Martians: Adventures on the Red Planet,74.99
2183,23107,Drakon (Third Edition),24.99
2186,156501,Greenland,89.95
2187,5867,10 Days in Europe,18.55
2188,145645,Le Fant�me de l'Op�ra,54.02
2189,18866,Shear Panic,24
2190,41429,Band of Brothers: Screaming Eagles,60
2192,260757,Lift Off,24.99
2195,300683,Meeple Land,36.6
2196,262114,Rival Restaurants,67.99
2198,158340,Lost Legacy: Flying Garden,9
2199,78733,Key Market,62.07
2200,531,Merchants of Amsterdam,26.75
2201,122588,Dungeon Command: Sting of Lolth,25.95
2202,256,Mississippi Queen,45.88
2203,38506,Witch of Salem,39.2
2204,191925,Bandido,11.99
2205,257066,Sierra West,39.95
2206,1116,Oh Hell!,7.45
2207,251890,Gunkimono,29.95
2208,32484,The Battle for Hill 218,6.95
2209,309110,Food Chain Island,12
2210,184459,Ave Roma,35.9
2211,193867,1822: The Railways of Great Britain,168.23
2212,234948,Prehistory,70.26
2213,91523,Mondo,27.99
2214,216658,Smash Up: What Were We Thinking?,31.75
2215,266967,Dice Throne: Season Two � Cursed Pirate v. Artificer,21.99
2216,153623,Limes,23.47
2217,265683,Second Chance,7.47
2219,253664,Taco Cat Goat Cheese Pizza,7.97
2221,191572,Animals on Board,22.99
2222,128931,Noblemen,49.29
2223,216199,Smash Up: Big in Japan,34.67
2224,161226,The Builders: Antiquity,17.99
2226,220588,"Gandhi: The Decolonization of British India, 1917 � 1947",60.47
2227,185123,Ascension: Dreamscape,25.99
2228,204431,One Night Ultimate Alien,21.97
2230,192934,Colony,43.95
2232,309105,Sagani,18.97
2234,233955,Montana,50
2235,223278,The Palace of Mad King Ludwig,43.47
2236,193621,Joking Hazard,34.99
2237,128445,Darkest Night,112.04
2238,31479,Ubongo Extreme,15.36
2241,3870,7 Ages,79.11
2243,168054,Grifters,18.5
2244,127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,35.28
2245,284775,Funkoverse Strategy Game,21.99
2246,25261,Tannh�user,69.99
2247,169147,Letter Tycoon,20
2248,8195,Viva Topo!,26.17
2249,2533,Kupferkessel Co.,22.95
2252,132544,Tesla vs. Edison: War of Currents,78.23
2255,248949,Skull Tales: Full Sail!,147
2256,145976,Talon,60.79
2257,271060,Pathfinder Adventure Card Game: Core Set,58.57
2258,277699,A Fistful of Meeples,16.77
2260,2476,Industrial Waste,24.95
2261,265256,PUSH,13
2262,189453,Victorian Masterminds,42.5
2263,271529,Botanik,22.29
2264,108,TAMSK,34.95
2266,207016,Flick 'em Up!: Dead of Winter,37.99
2267,176524,Hoplomachus: Origins,51.99
2268,102104,Star Fluxx,19.95
2270,303553,Skulls of Sedlec,23.53
2271,160081,Dungeon Saga: Dwarf King's Quest,65.9
2272,139952,Clockwork Wars,90.99
2273,173200,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,24.47
2274,168679,Flip City,14
2275,39188,Liberty Roads,62.08
2276,230200,Overbooked,25.76
2277,130882,Cardline: Animals,12.79
2278,28620,Phoenicia,23.41
2279,103660,VivaJava: The Coffee Game,49.37
2280,193557,Android: Mainframe,35.3
2281,191301,The Walking Dead: All Out War,37.47
2282,249411,Cuzco,64.38
2283,343905,Boonlake,45.99
2284,274093,Quirky Circuits,15.97
2285,232520,Pioneers,34.99
2286,140535,Kory?,22.04
2287,250621,18Lilliput,42.35
2288,269199,Dizzle,14.99
2291,632,Cloud 9,18.75
2292,59753,Priests of Ra,94.57
2293,19841,Pentago,30.47
2296,301257,Maglev Metro,50.47
2298,19348,Byzantium,41.95
2299,143157,SOS Titanic,33.97
2300,22532,Wings of War: The Dawn of World War II,24
2301,59,Giganten,37.75
2304,7865,10 Days in Africa,17.45
2305,1491,Outpost,42.54
2306,117960,Saint Malo,26.29
2307,112373,BraveRats,10.15
2308,256874,Legendary Encounters: The X-Files Deck Building Game,47.97
2309,309430,Tiny Epic Pirates,28
2310,220827,Planet Apocalypse,129.99
2311,125311,Okiya,21.11
2312,129731,DreadBall: The Futuristic Sports Game,49.79
2313,262540,Freshwater Fly,55.88
2314,153097,Heroes Wanted,64.83
2316,4688,Angola,121.53
2318,348,Merchants of the Middle Ages,36.99
2319,154301,The Battle at Kemble's Cascade,34.99
2320,171890,Best Treehouse Ever,22.83
2322,99392,Colonial: Europe's Empires Overseas,51.26
2323,7866,10 Days in the USA,26.97
2324,306882,Railroad Ink Challenge: Shining Yellow Edition,13.49
2325,178570,Unusual Suspects,23.42
2326,122,Quo Vadis?,28
2329,883,Ivanhoe,16.45
2330,197065,Valley of the Kings: Last Rites,15.99
2331,169464,Defenders of the Last Stand,75.92
2332,16216,Carcassonne: The Discovery,16.95
2333,214234,Tank Duel: Enemy in the Crosshairs,69.56
2334,180901,Joraku,13.97
2335,256852,Aliens: Another Glorious Day in the Corps,70
2336,279869,Nine Tiles Panic,28.47
2337,119012,The Capitals,64.38
2338,12350,Battlestations,74.99
2339,193560,Escape the Room: Mystery at the Stargazer's Manor,13.99
2340,70519,Cruel Necessity: The English Civil Wars 1640-1653,31.96
2341,205127,Haven,19.99
2342,187687,Pathfinder Adventure Card Game: Mummy's Mask � Base Set,95.45
2344,303051,Godzilla: Tokyo Clash,30.74
2346,277927,Bites,31.99
2348,258309,First Contact,25.62
2350,249590,Nevsky: Teutons and Rus in Collision 1240-1242,110.73
2352,32116,Airships,25.99
